"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/25/2014","56","PM2.5","Bristol","42-017-0012","AQS"
"11/26/2014","51","PM2.5","COMMUNITY HEALTH SERVICES (CHS)","42-101-0047","AQS"
"11/27/2014","117","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"11/28/2014","56","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"11/29/2014","93","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"11/30/2014","152","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"12/01/2014","64","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"12/02/2014","65","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"12/03/2014","74","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"12/04/2014","65","PM2.5","Chester","42-045-0002","AQS"
"12/05/2014","69","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"12/06/2014","68","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"12/07/2014","50","PM2.5","Air Management Services Laboratory (AMS LAB)","42-101-0004","AQS"
"12/08/2014","58","PM2.5","Chester","42-045-0002","AQS"
"12/09/2014","37","PM2.5","COMMUNITY HEALTH SERVICES (CHS)","42-101-0047","AQS"
"12/10/2014","33","PM2.5","COMMUNITY HEALTH SERVICES (CHS)","42-101-0047","AQS"
"12/11/2014","55","PM2.5","COMMUNITY HEALTH SERVICES (CHS)","42-101-0047","AQS"
"12/12/2014","53","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"12/13/2014","87","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"12/14/2014","78","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"12/15/2014","56","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"12/16/2014","93","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/17/2014","71","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"12/18/2014","57","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
