"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/07/2021","46","Ozone","Walter Johnson","32-003-0071","AQS"
"11/08/2021","44","Ozone","Jean","32-003-1019","AQS"
"11/09/2021","42","Ozone","Paul Meyer","32-003-0043","AQS"
"11/10/2021","40","NO2","Rancho & Teddy","32-003-1501","AQS"
"11/11/2021","38","Ozone","Garrett Jr. High","32-003-0602","AQS"
"11/12/2021","40","PM10","Walnut Community Center","32-003-2003","AQS"
"11/13/2021","58","PM2.5","Sunrise Acres","32-003-0561","AQS"
"11/14/2021","63","PM2.5","Sunrise Acres","32-003-0561","AQS"
"11/15/2021","61","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"11/16/2021","64","PM10","Walnut Community Center","32-003-2003","AQS"
"11/17/2021","44","PM10","Walnut Community Center","32-003-2003","AQS"
"11/18/2021","54","PM2.5","Sunrise Acres","32-003-0561","AQS"
"11/19/2021","63","PM2.5","Sunrise Acres","32-003-0561","AQS"
"11/20/2021","60","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"11/21/2021","37","Ozone","Garrett Jr. High","32-003-0602","AQS"
"11/22/2021","52","PM2.5","Sunrise Acres","32-003-0561","AQS"
"11/23/2021","67","PM10","Walnut Community Center","32-003-2003","AQS"
"11/24/2021","59","PM10","Walnut Community Center","32-003-2003","AQS"
"11/25/2021","50","PM2.5","Sunrise Acres","32-003-0561","AQS"
"11/26/2021","76","PM2.5","Sunrise Acres","32-003-0561","AQS"
"11/27/2021","91","PM2.5","Sunrise Acres","32-003-0561","AQS"
"11/28/2021","85","PM2.5","Sunrise Acres","32-003-0561","AQS"
"11/29/2021","85","PM2.5","Sunrise Acres","32-003-0561","AQS"
"11/30/2021","66","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"12/01/2021","58","PM10","Walnut Community Center","32-003-2003","AQS"
"12/02/2021","80","PM10","Jean","32-003-1019","AQS"
"12/03/2021","75","PM2.5","Sunrise Acres","32-003-0561","AQS"
"12/04/2021","104","PM2.5","Sunrise Acres","32-003-0561","AQS"
"12/05/2021","74","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"12/06/2021","59","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"12/07/2021","52","PM10","Walnut Community Center","32-003-2003","AQS"
"12/08/2021","39","Ozone","Jean","32-003-1019","AQS"
"12/09/2021","57","PM10","Green Valley","32-003-0298","AQS"
"12/10/2021","38","Ozone","Garrett Jr. High","32-003-0602","AQS"
"12/11/2021","52","PM2.5","Sunrise Acres","32-003-0561","AQS"
"12/12/2021","95","PM2.5","Sunrise Acres","32-003-0561","AQS"
"12/13/2021","68","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"12/14/2021","50","PM10","Casino Center","32-003-1502","AQS"
"12/15/2021","42","NO2","Rancho & Teddy","32-003-1501","AQS"
"12/16/2021","55","PM2.5","Sunrise Acres","32-003-0561","AQS"
"12/17/2021","38","Ozone","Garrett Jr. High","32-003-0602","AQS"
"12/18/2021","64","PM2.5","Sunrise Acres","32-003-0561","AQS"
"12/19/2021","86","PM2.5","Sunrise Acres","32-003-0561","AQS"
"12/20/2021","82","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"12/21/2021","91","PM2.5","Sunrise Acres","32-003-0561","AQS"
"12/22/2021","74","PM2.5","Sunrise Acres","32-003-0561","AQS"
"12/23/2021","42","PM2.5","Rancho & Teddy","32-003-1501","AQS"
"12/24/2021","40","Ozone","Virgin Valley High School","32-003-0024","AQS"
"12/25/2021","43","Ozone","Walter Johnson","32-003-0071","AQS"
"12/26/2021","40","Ozone","Walter Johnson","32-003-0071","AQS"
"12/27/2021","40","Ozone","Virgin Valley High School","32-003-0024","AQS"
"12/28/2021","41","Ozone","Garrett Jr. High","32-003-0602","AQS"
"12/29/2021","39","Ozone","Garrett Jr. High","32-003-0602","AQS"
"12/30/2021","37","Ozone","Garrett Jr. High","32-003-0602","AQS"
"12/31/2021","42","Ozone","Walter Johnson","32-003-0071","AQS"
"01/01/2022","41","Ozone","Walter Johnson","32-003-0071","AQS"
"01/02/2022","51","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"01/03/2022","61","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/04/2022","64","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/05/2022","69","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/06/2022","79","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/07/2022","74","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"01/08/2022","40","Ozone","Garrett Jr. High","32-003-0602","AQS"
"01/09/2022","38","Ozone","Garrett Jr. High","32-003-0602","AQS"
"01/10/2022","45","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"01/11/2022","56","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/12/2022","81","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/13/2022","88","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/14/2022","46","PM10","Walnut Community Center","32-003-2003","AQS"
"01/15/2022","71","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/16/2022","112","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/17/2022","91","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/18/2022","77","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/19/2022","80","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/20/2022","48","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/21/2022","58","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/22/2022","39","Ozone","Paul Meyer","32-003-0043","AQS"
"01/23/2022","39","Ozone","Joe Neal","32-003-0075","AQS"
"01/24/2022","68","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/25/2022","53","PM10","Walnut Community Center","32-003-2003","AQS"
"01/26/2022","50","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/27/2022","53","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/28/2022","59","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/29/2022","75","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/30/2022","86","PM2.5","Sunrise Acres","32-003-0561","AQS"
"01/31/2022","83","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/01/2022","82","PM10","Walnut Community Center","32-003-2003","AQS"
"02/02/2022","64","PM10","Walnut Community Center","32-003-2003","AQS"
"02/03/2022","84","PM10","Garrett Jr. High","32-003-0602","AQS"
"02/04/2022","52","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/05/2022","85","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/06/2022","60","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/07/2022","51","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/08/2022","59","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/09/2022","44","Ozone","Joe Neal","32-003-0075","AQS"
"02/10/2022","40","Ozone","Virgin Valley High School","32-003-0024","AQS"
"02/11/2022","52","PM10","Walnut Community Center","32-003-2003","AQS"
"02/12/2022","59","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/13/2022","94","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/14/2022","65","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/15/2022","71","PM10","Liberty High School","32-003-0299","AQS"
"02/16/2022","77","PM10","Virgin Valley High School","32-003-0024","AQS"
"02/17/2022","40","Ozone","Palo Verde","32-003-0073","AQS"
"02/18/2022","55","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/19/2022","74","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/20/2022","63","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/21/2022","136","PM10","Liberty High School","32-003-0299","AQS"
"02/22/2022","73","PM10","Liberty High School","32-003-0299","AQS"
"02/23/2022","40","Ozone","Joe Neal","32-003-0075","AQS"
"02/24/2022","44","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/25/2022","43","Ozone","Palo Verde","32-003-0073","AQS"
"02/26/2022","44","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/27/2022","63","PM2.5","Sunrise Acres","32-003-0561","AQS"
"02/28/2022","52","PM2.5","Sunrise Acres","32-003-0561","AQS"
"03/01/2022","60","PM2.5","Sunrise Acres","32-003-0561","AQS"
"03/02/2022","65","PM2.5","Sunrise Acres","32-003-0561","AQS"
"03/03/2022","55","PM2.5","Sunrise Acres","32-003-0561","AQS"
"03/04/2022","46","Ozone","Paul Meyer","32-003-0043","AQS"
"03/05/2022","47","Ozone","Paul Meyer","32-003-0043","AQS"
"03/06/2022","42","Ozone","Paul Meyer","32-003-0043","AQS"
"03/07/2022","44","Ozone","Paul Meyer","32-003-0043","AQS"
"03/08/2022","44","Ozone","Liberty High School","32-003-0299","AQS"
"03/09/2022","44","Ozone","Virgin Valley High School","32-003-0024","AQS"
"03/10/2022","51","PM10","Jerome Mack-NCore","32-003-0540","AQS"
"03/11/2022","45","Ozone","Joe Neal","32-003-0075","AQS"
"03/12/2022","56","PM2.5","Sunrise Acres","32-003-0561","AQS"
"03/13/2022","52","PM2.5","Jerome Mack-NCore","32-003-0540","AQS"
"03/14/2022","46","Ozone","Liberty High School","32-003-0299","AQS"
"03/15/2022","46","Ozone","Joe Neal","32-003-0075","AQS"
"03/16/2022","45","Ozone","Paul Meyer","32-003-0043","AQS"
"03/17/2022","47","Ozone","Jean","32-003-1019","AQS"
"03/18/2022","47","Ozone","Liberty High School","32-003-0299","AQS"
"03/19/2022","74","Ozone","Liberty High School","32-003-0299","AQS"
"03/20/2022","71","Ozone","Jean","32-003-1019","AQS"
"03/21/2022","48","Ozone","Paul Meyer","32-003-0043","AQS"
"03/22/2022","43","Ozone","Liberty High School","32-003-0299","AQS"
"03/23/2022","54","Ozone","Liberty High School","32-003-0299","AQS"
"03/24/2022","49","Ozone","Paul Meyer","32-003-0043","AQS"
"03/25/2022","47","Ozone","Liberty High School","32-003-0299","AQS"
"03/26/2022","49","Ozone","Walter Johnson","32-003-0071","AQS"
"03/27/2022","46","Ozone","Joe Neal","32-003-0075","AQS"
"03/28/2022","73","PM10","Walnut Community Center","32-003-2003","AQS"
"03/29/2022","44","Ozone","Liberty High School","32-003-0299","AQS"
"03/30/2022","43","Ozone","Garrett Jr. High","32-003-0602","AQS"
"03/31/2022","51","Ozone","Liberty High School","32-003-0299","AQS"
"04/01/2022","49","Ozone","Liberty High School","32-003-0299","AQS"
