"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"08/17/2010","43","Ozone","Leavenworth","20-103-0003","AQS"
"08/18/2010","112","Ozone","HERITAGE PARK","20-091-0010","AQS"
"08/19/2010","119","Ozone","Trimble","29-049-0001","AQS"
"08/20/2010","51","Ozone","MINE CREEK","20-107-0002","AQS"
"08/21/2010","71","Ozone","Richard Gebaur-South","29-037-0003","AQS"
"08/22/2010","54","PM2.5","Troost","29-095-0034","AQS"
"08/23/2010","80","Ozone","Leavenworth","20-103-0003","AQS"
"08/24/2010","53","PM2.5","JFK","20-209-0021","AQS"
"08/25/2010","49","PM2.5","Troost","29-095-0034","AQS"
"08/26/2010","93","Ozone","Rocky Creek","29-047-0006","AQS"
"08/27/2010","77","Ozone","Leavenworth","20-103-0003","AQS"
"08/28/2010","108","Ozone","Trimble","29-049-0001","AQS"
"08/29/2010","48","PM2.5","Troost","29-095-0034","AQS"
"08/30/2010","44","Ozone","MINE CREEK","20-107-0002","AQS"
"08/31/2010","43","Ozone","Trimble","29-049-0001","AQS"
"09/01/2010","37","Ozone","Liberty","29-047-0005","AQS"
"09/02/2010","35","Ozone","MINE CREEK","20-107-0002","AQS"
"09/03/2010","38","Ozone","HERITAGE PARK","20-091-0010","AQS"
"09/04/2010","44","Ozone","Liberty","29-047-0005","AQS"
"09/05/2010","87","Ozone","HERITAGE PARK","20-091-0010","AQS"
"09/06/2010","90","Ozone","Liberty","29-047-0005","AQS"
"09/07/2010","42","Ozone","HERITAGE PARK","20-091-0010","AQS"
"09/08/2010","40","Ozone","Liberty","29-047-0005","AQS"
"09/09/2010","31","Ozone","Watkins Mill State Park","29-047-0003","AQS"
"09/10/2010","41","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"09/11/2010","38","PM2.5","JFK","20-209-0021","AQS"
"09/12/2010","44","Ozone","Watkins Mill State Park","29-047-0003","AQS"
"09/13/2010","71","Ozone","Trimble","29-049-0001","AQS"
"09/14/2010","67","Ozone","Leavenworth","20-103-0003","AQS"
"09/15/2010","37","Ozone","MINE CREEK","20-107-0002","AQS"
"09/16/2010","31","Ozone","MINE CREEK","20-107-0002","AQS"
"09/17/2010","47","Ozone","Trimble","29-049-0001","AQS"
"09/18/2010","71","Ozone","Liberty","29-047-0005","AQS"
"09/19/2010","58","PM2.5","JFK","20-209-0021","AQS"
"09/20/2010","97","Ozone","Liberty","29-047-0005","AQS"
"09/21/2010","54","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"09/22/2010","41","Ozone","Leavenworth","20-103-0003","AQS"
"09/23/2010","60","PM10","JFK","20-209-0021","AQS"
"09/24/2010","48","PM10","JFK","20-209-0021","AQS"
"09/25/2010","34","Ozone","MINE CREEK","20-107-0002","AQS"
"09/26/2010","35","Ozone","MINE CREEK","20-107-0002","AQS"
"09/27/2010","62","PM2.5","JFK","20-209-0021","AQS"
"09/28/2010","36","Ozone","MINE CREEK","20-107-0002","AQS"
"09/29/2010","53","PM2.5","Troost","29-095-0034","AQS"
"09/30/2010","38","Ozone","MINE CREEK","20-107-0002","AQS"
"10/01/2010","52","PM2.5","JFK","20-209-0021","AQS"
"10/02/2010","55","PM2.5","JFK","20-209-0021","AQS"
"10/03/2010","35","Ozone","Liberty","29-047-0005","AQS"
"10/04/2010","39","Ozone","MINE CREEK","20-107-0002","AQS"
"10/05/2010","44","Ozone","HERITAGE PARK","20-091-0010","AQS"
"10/06/2010","84","Ozone","MINE CREEK","20-107-0002","AQS"
"10/07/2010","54","PM2.5","JFK","20-209-0021","AQS"
"10/08/2010","80","Ozone","Watkins Mill State Park","29-047-0003","AQS"
"10/09/2010","71","Ozone","Liberty","29-047-0005","AQS"
"10/10/2010","80","PM2.5","JFK","20-209-0021","AQS"
"10/11/2010","38","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"10/12/2010","49","Ozone","Liberty","29-047-0005","AQS"
"10/13/2010","40","Ozone","Liberty","29-047-0005","AQS"
"10/14/2010","59","PM2.5","JFK","20-209-0021","AQS"
"10/15/2010","48","PM2.5","Troost","29-095-0034","AQS"
"10/16/2010","74","Ozone","Liberty","29-047-0005","AQS"
"10/17/2010","67","Ozone","MINE CREEK","20-107-0002","AQS"
"10/18/2010","55","PM2.5","Troost","29-095-0034","AQS"
"10/19/2010","48","PM2.5","Troost","29-095-0034","AQS"
"10/20/2010","49","PM2.5","JFK","20-209-0021","AQS"
"10/21/2010","40","PM2.5","Troost","29-095-0034","AQS"
"10/22/2010","51","PM2.5","JFK","20-209-0021","AQS"
"10/23/2010","52","PM2.5","JFK","20-209-0021","AQS"
"10/24/2010","33","Ozone","Liberty","29-047-0005","AQS"
"10/25/2010","46","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"10/26/2010","36","Ozone","MINE CREEK","20-107-0002","AQS"
"10/27/2010","38","Ozone","Liberty","29-047-0005","AQS"
"10/28/2010","39","NO2","Troost","29-095-0034","AQS"
"10/29/2010","38","NO2","JFK","20-209-0021","AQS"
"10/30/2010","51","PM2.5","JFK","20-209-0021","AQS"
"10/31/2010","45","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"11/01/2010","31","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"11/02/2010","43","PM2.5","JFK","20-209-0021","AQS"
"11/03/2010","51","PM2.5","Troost","29-095-0034","AQS"
"11/04/2010","47","PM10","420 KANSAS","20-209-0015","AQS"
"11/05/2010","86","NO2","Troost","29-095-0034","AQS"
"11/06/2010","80","NO2","Troost","29-095-0034","AQS"
"11/07/2010","49","Ozone","MINE CREEK","20-107-0002","AQS"
"11/08/2010","49","Ozone","HERITAGE PARK","20-091-0010","AQS"
"11/09/2010","44","Ozone","MINE CREEK","20-107-0002","AQS"
"11/10/2010","48","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"11/11/2010","38","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"11/12/2010","40","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
"11/13/2010","34","Ozone","HERITAGE PARK","20-091-0010","AQS"
"11/14/2010","58","PM2.5","JFK","20-209-0021","AQS"
"11/15/2010","81","NO2","Troost","29-095-0034","AQS"
"11/16/2010","82","NO2","Troost","29-095-0034","AQS"
"11/17/2010","50","PM2.5","JFK","20-209-0021","AQS"
"11/18/2010","59","PM2.5","Troost","29-095-0034","AQS"
"11/19/2010","57","PM2.5","JFK","20-209-0021","AQS"
"11/20/2010","59","PM2.5","Richard Gebaur-South","29-037-0003","AQS"
