"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"01/14/2017","41","PM2.5","Garinger High School","37-119-0041","AQS"
"01/15/2017","57","PM2.5","Garinger High School","37-119-0041","AQS"
"01/16/2017","62","PM2.5","Remount","37-119-0045","AQS"
"01/17/2017","51","PM2.5","Garinger High School","37-119-0041","AQS"
"01/18/2017","36","Ozone","Rockwell","37-159-0021","AQS"
"01/19/2017","33","PM2.5","Remount","37-119-0045","AQS"
"01/20/2017","49","PM2.5","Garinger High School","37-119-0041","AQS"
"01/21/2017","53","PM2.5","Remount","37-119-0045","AQS"
"01/22/2017","23","Ozone","Garinger High School","37-119-0041","AQS"
"01/23/2017","33","Ozone","Rockwell","37-159-0021","AQS"
"01/24/2017","31","Ozone","Garinger High School","37-119-0041","AQS"
"01/25/2017","33","Ozone","Rockwell","37-159-0021","AQS"
"01/26/2017","39","Ozone","Rockwell","37-159-0021","AQS"
"01/27/2017","31","Ozone","Garinger High School","37-119-0041","AQS"
"01/28/2017","38","Ozone","Rockwell","37-159-0021","AQS"
"01/29/2017","37","Ozone","Garinger High School","37-119-0041","AQS"
"01/30/2017","38","Ozone","Rockwell","37-159-0021","AQS"
"01/31/2017","42","Ozone","Garinger High School","37-119-0041","AQS"
"02/01/2017","56","PM2.5","Montclaire Elementary School","37-119-0042","AQS"
"02/02/2017","56","PM2.5","Remount","37-119-0045","AQS"
"02/03/2017","37","PM2.5","Remount","37-119-0045","AQS"
"02/04/2017","38","PM2.5","Garinger High School","37-119-0041","AQS"
"02/05/2017","51","PM2.5","Garinger High School","37-119-0041","AQS"
"02/06/2017","53","PM2.5","Garinger High School","37-119-0041","AQS"
"02/07/2017","57","PM2.5","Remount","37-119-0045","AQS"
"02/08/2017","35","PM2.5","Remount","37-119-0045","AQS"
"02/09/2017","37","Ozone","Garinger High School","37-119-0041","AQS"
"02/10/2017","35","Ozone","Rockwell","37-159-0021","AQS"
"02/11/2017","50","PM2.5","Remount","37-119-0045","AQS"
"02/12/2017","54","PM2.5","Remount","37-119-0045","AQS"
"02/13/2017","42","Ozone","Garinger High School","37-119-0041","AQS"
"02/14/2017","63","PM2.5","Remount","37-119-0045","AQS"
"02/15/2017","48","PM2.5","Remount","37-119-0045","AQS"
"02/16/2017","40","Ozone","Garinger High School","37-119-0041","AQS"
"02/17/2017","42","Ozone","Rockwell","37-159-0021","AQS"
"02/18/2017","55","PM2.5","Montclaire Elementary School","37-119-0042","AQS"
"02/19/2017","49","PM2.5","Remount","37-119-0045","AQS"
"02/20/2017","55","PM2.5","Remount","37-119-0045","AQS"
"02/21/2017","62","PM2.5","Remount","37-119-0045","AQS"
"02/22/2017","59","PM2.5","Remount","37-119-0045","AQS"
"02/23/2017","52","PM2.5","Remount","37-119-0045","AQS"
"02/24/2017","42","Ozone","Garinger High School","37-119-0041","AQS"
"02/25/2017","44","Ozone","Garinger High School","37-119-0041","AQS"
"02/26/2017","41","Ozone","Garinger High School","37-119-0041","AQS"
"02/27/2017","50","PM2.5","Remount","37-119-0045","AQS"
"02/28/2017","56","PM2.5","Remount","37-119-0045","AQS"
"03/01/2017","54","PM2.5","Remount","37-119-0045","AQS"
"03/02/2017","42","Ozone","University Meadows","37-119-0046","AQS"
"03/03/2017","44","Ozone","YORK (LANDFILL)","45-091-0008","AQS"
"03/04/2017","43","Ozone","Crouse","37-109-0004","AQS"
"03/05/2017","60","PM2.5","Montclaire Elementary School","37-119-0042","AQS"
"03/06/2017","58","PM2.5","Remount","37-119-0045","AQS"
"03/07/2017","49","PM2.5","Remount","37-119-0045","AQS"
"03/08/2017","49","Ozone","YORK (LANDFILL)","45-091-0008","AQS"
"03/09/2017","51","Ozone","Crouse","37-109-0004","AQS"
"03/10/2017","47","Ozone","Not Available","45-091-8801","AQS"
"03/11/2017","40","Ozone","Crouse","37-109-0004","AQS"
"03/12/2017","41","Ozone","Garinger High School","37-119-0041","AQS"
"03/13/2017","45","PM2.5","Remount","37-119-0045","AQS"
"03/14/2017","37","Ozone","Crouse","37-109-0004","AQS"
"03/15/2017","43","Ozone","Not Available","45-091-8801","AQS"
"03/16/2017","47","Ozone","YORK (LANDFILL)","45-091-0008","AQS"
"03/17/2017","74","PM2.5","Remount","37-119-0045","AQS"
