"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"07/15/2022","147","Ozone","MESA","04-013-1003","AQS"
"07/16/2022","112","Ozone","MESA","04-013-1003","AQS"
"07/17/2022","126","Ozone","MESA","04-013-1003","AQS"
"07/18/2022","140","Ozone","QUEEN VALLEY","04-021-8001","AQS"
"07/19/2022","87","Ozone","QUEEN VALLEY","04-021-8001","AQS"
"07/20/2022","101","Ozone","QUEEN VALLEY","04-021-8001","AQS"
"07/21/2022","100","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"07/22/2022","115","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"07/23/2022","121","PM10","DYSART","04-013-4010","AQS"
"07/24/2022","90","PM10","STANFIELD","04-021-3008","AQS"
"07/25/2022","100","Ozone","NORTH PHOENIX","04-013-1004","AQS"
"07/26/2022","67","Ozone","FOUNTAIN HILLS","04-013-9704","AQS"
"07/27/2022","74","Ozone","QUEEN VALLEY","04-021-8001","AQS"
"07/28/2022","46","Ozone","High School Air Monitoring Station","04-013-7024","AQS"
"07/29/2022","77","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"07/30/2022","97","Ozone","NORTH PHOENIX","04-013-1004","AQS"
"07/31/2022","84","Ozone","MESA","04-013-1003","AQS"
"08/01/2022","101","Ozone","QUEEN VALLEY","04-021-8001","AQS"
"08/02/2022","97","Ozone","A J MAINTENANCE YARD","04-021-3001","AQS"
"08/03/2022","52","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"08/04/2022","122","Ozone","PINNACLE PEAK","04-013-2005","AQS"
"08/05/2022","105","Ozone","MESA","04-013-1003","AQS"
"08/06/2022","108","Ozone","MESA","04-013-1003","AQS"
"08/07/2022","90","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"08/08/2022","133","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"08/09/2022","100","Ozone","QUEEN VALLEY","04-021-8001","AQS"
"08/10/2022","122","Ozone","NORTH PHOENIX","04-013-1004","AQS"
"08/11/2022","133","Ozone","GLENDALE","04-013-2001","AQS"
"08/12/2022","85","PM10","PINAL COUNTY HOUSING (aka ELEVEN MILE CORNER)","04-021-3011","AQS"
"08/13/2022","108","Ozone","GLENDALE","04-013-2001","AQS"
"08/14/2022","670","PM10","Casa Blanca Air Monitoring Site","04-021-7004","AQS"
"08/15/2022","129","Ozone","FALCON FIELD","04-013-1010","AQS"
"08/16/2022","140","Ozone","Red Mountain Air Monitoring Station","04-013-7021","AQS"
"08/17/2022","119","PM10","WEST CHANDLER","04-013-4004","AQS"
"08/18/2022","119","Ozone","SOUTH PHOENIX","04-013-4003","AQS"
"08/19/2022","71","Ozone","WEST PHOENIX","04-013-0019","AQS"
"08/20/2022","61","Ozone","GLENDALE","04-013-2001","AQS"
"08/21/2022","71","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"08/22/2022","150","Ozone","FALCON FIELD","04-013-1010","AQS"
"08/23/2022","159","Ozone","JLG SUPERSITE","04-013-9997","AQS"
"08/24/2022","112","Ozone","DYSART","04-013-4010","AQS"
"08/25/2022","136","Ozone","GLENDALE","04-013-2001","AQS"
"08/26/2022","136","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"08/27/2022","90","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"08/28/2022","54","Ozone","QUEEN VALLEY","04-021-8001","AQS"
"08/29/2022","84","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"08/30/2022","101","Ozone","DYSART","04-013-4010","AQS"
"08/31/2022","129","Ozone","WEST PHOENIX","04-013-0019","AQS"
"09/01/2022","119","Ozone","WEST PHOENIX","04-013-0019","AQS"
"09/02/2022","140","Ozone","GLENDALE","04-013-2001","AQS"
"09/03/2022","80","PM10","STANFIELD","04-021-3008","AQS"
"09/04/2022","87","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"09/05/2022","97","Ozone","DYSART","04-013-4010","AQS"
"09/06/2022","106","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"09/07/2022","101","Ozone","JLG SUPERSITE","04-013-9997","AQS"
"09/08/2022","101","Ozone","NORTH PHOENIX","04-013-1004","AQS"
"09/09/2022","73","PM10","PINAL COUNTY HOUSING (aka ELEVEN MILE CORNER)","04-021-3011","AQS"
"09/10/2022","47","Ozone","MESA","04-013-1003","AQS"
"09/11/2022","78","PM10","WEST CHANDLER","04-013-4004","AQS"
"09/12/2022","77","Ozone","CAVE CREEK","04-013-4008","AQS"
"09/13/2022","44","Ozone","PINNACLE PEAK","04-013-2005","AQS"
"09/14/2022","61","Ozone","PINNACLE PEAK","04-013-2005","AQS"
"09/15/2022","71","Ozone","PINNACLE PEAK","04-013-2005","AQS"
"09/16/2022","87","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"09/17/2022","58","Ozone","GLENDALE","04-013-2001","AQS"
"09/18/2022","67","Ozone","GLENDALE","04-013-2001","AQS"
"09/19/2022","67","Ozone","NORTH PHOENIX","04-013-1004","AQS"
"09/20/2022","50","Ozone","MESA","04-013-1003","AQS"
"09/21/2022","44","PM2.5","Eastwood","04-013-4021","AQS"
"09/22/2022","51","PM2.5","SOUTH PHOENIX","04-013-4003","AQS"
"09/23/2022","69","PM10","Sacaton Air Monitoring Site","04-021-7001","AQS"
"09/24/2022","67","Ozone","GLENDALE","04-013-2001","AQS"
"09/25/2022","64","Ozone","GLENDALE","04-013-2001","AQS"
"09/26/2022","77","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS"
"09/27/2022","67","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"09/28/2022","58","PM10","St Johns Air Monitoring Site","04-013-7003","AQS"
"09/29/2022","77","Ozone","DYSART","04-013-4010","AQS"
"09/30/2022","90","Ozone","GLENDALE","04-013-2001","AQS"
"10/01/2022","84","Ozone","DYSART","04-013-4010","AQS"
"10/02/2022","50","Ozone","DYSART","04-013-4010","AQS"
"10/03/2022","309","PM10","Casa Blanca Air Monitoring Site","04-021-7004","AQS"
"10/04/2022","54","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"10/05/2022","77","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"10/06/2022","67","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"10/07/2022","49","Ozone","BUCKEYE","04-013-4011","AQS"
"10/08/2022","47","Ozone","BUCKEYE","04-013-4011","AQS"
"10/09/2022","47","Ozone","WEST PHOENIX","04-013-0019","AQS"
"10/10/2022","47","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"10/11/2022","48","Ozone","PINNACLE PEAK","04-013-2005","AQS"
"10/12/2022","69","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"10/13/2022","77","Ozone","PINNACLE PEAK","04-013-2005","AQS"
"10/14/2022","64","Ozone","DYSART","04-013-4010","AQS"
"10/15/2022","44","PM10","STANFIELD","04-021-3008","AQS"
"10/16/2022","42","Ozone","HUMBOLDT MOUNTAIN","04-013-9508","AQS"
"10/17/2022","43","Ozone","St Johns Air Monitoring Site","04-013-7003","AQS"
"10/18/2022","42","Ozone","PINAL AIR PARK","04-021-3007","AQS"
"10/19/2022","42","Ozone","NORTH PHOENIX","04-013-1004","AQS"
"10/20/2022","49","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"10/21/2022","50","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"10/22/2022","60","PM10","WEST CHANDLER","04-013-4004","AQS"
"10/23/2022","43","Ozone","PINNACLE PEAK","04-013-2005","AQS"
"10/24/2022","42","Ozone","Lehi Air Monitoring Station","04-013-7022","AQS"
"10/25/2022","58","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"10/26/2022","63","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"10/27/2022","66","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"10/28/2022","59","PM2.5","DURANGO COMPLEX","04-013-9812","AQS"
"10/29/2022","56","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"10/30/2022","60","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"10/31/2022","73","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/01/2022","74","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/02/2022","80","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/03/2022","89","PM10","Casa Blanca Air Monitoring Site","04-021-7004","AQS"
"11/04/2022","50","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"11/05/2022","70","PM10","HIDDEN VALLEY","04-021-3015","AQS"
"11/06/2022","60","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"11/07/2022","77","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/08/2022","62","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/09/2022","38","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/10/2022","43","Ozone","PINNACLE PEAK","04-013-2005","AQS"
"11/11/2022","52","PM2.5","SOUTH PHOENIX","04-013-4003","AQS"
"11/12/2022","77","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"11/13/2022","71","PM2.5","SOUTH PHOENIX","04-013-4003","AQS"
"11/14/2022","52","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/15/2022","73","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/16/2022","58","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/17/2022","70","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/18/2022","71","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/19/2022","83","PM2.5","SOUTH PHOENIX","04-013-4003","AQS"
"11/20/2022","69","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"11/21/2022","79","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/22/2022","80","PM10","WEST 43RD AVENUE","04-013-4009","AQS"
"11/23/2022","68","PM2.5","WEST PHOENIX","04-013-0019","AQS"
"11/24/2022","71","PM2.5","SOUTH PHOENIX","04-013-4003","AQS"
"11/25/2022","85","PM2.5","SOUTH PHOENIX","04-013-4003","AQS"
"11/26/2022","73","PM2.5","SOUTH PHOENIX","04-013-4003","AQS"
"11/27/2022","85","PM2.5","WEST PHOENIX","04-013-0019","AQS"
