"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"04/25/2010","6","","Branch Street","29-510-0093","AQS"
"04/26/2010","21","","Oakville","29-189-0015","AQS"
"04/27/2010","28","","Branch Street","29-510-0093","AQS"
"04/28/2010","38","","Branch Street","29-510-0093","AQS"
"04/29/2010","89","","Branch Street","29-510-0093","AQS"
"04/30/2010","44","","Branch Street","29-510-0093","AQS"
"05/01/2010","23","","Branch Street","29-510-0093","AQS"
"05/02/2010","20","","IEPA-RAPS TRAILER","17-163-0010","AQS"
"05/03/2010","32","","Branch Street","29-510-0093","AQS"
"05/04/2010","31","","Branch Street","29-510-0093","AQS"
"05/05/2010","40","","Branch Street","29-510-0093","AQS"
"05/06/2010","49","","Branch Street","29-510-0093","AQS"
"05/07/2010","62","","Branch Street","29-510-0093","AQS"
"05/08/2010","33","","Branch Street","29-510-0093","AQS"
"05/09/2010","13","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"05/10/2010","51","","Branch Street","29-510-0093","AQS"
"05/11/2010","29","","Oakville","29-189-0015","AQS"
"05/12/2010","24","","Branch Street","29-510-0093","AQS"
"05/13/2010","24","","Branch Street","29-510-0093","AQS"
"05/14/2010","22","","IEPA-RAPS TRAILER","17-163-0010","AQS"
"05/15/2010","10","","Oakville","29-189-0015","AQS"
"05/16/2010","15","","Oakville","29-189-0015","AQS"
"05/17/2010","11","","Branch Street","29-510-0093","AQS"
"05/18/2010","33","","Branch Street","29-510-0093","AQS"
"05/19/2010","28","","Branch Street","29-510-0093","AQS"
"05/20/2010","76","","AIR PRODUCTS","17-119-0010","AQS"
"05/21/2010","21","","Branch Street","29-510-0093","AQS"
"05/22/2010","33","","Branch Street","29-510-0093","AQS"
"05/23/2010","25","","Branch Street","29-510-0093","AQS"
"05/24/2010","38","","Branch Street","29-510-0093","AQS"
"05/25/2010","55","","Branch Street","29-510-0093","AQS"
"05/26/2010","47","","IEPA-RAPS TRAILER","17-163-0010","AQS"
"05/27/2010","21","","Oakville","29-189-0015","AQS"
"05/28/2010","38","","Branch Street","29-510-0093","AQS"
"05/29/2010","33","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"05/30/2010","36","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"05/31/2010","27","","Branch Street","29-510-0093","AQS"
"06/01/2010","32","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"06/02/2010","30","","Branch Street","29-510-0093","AQS"
"06/03/2010","23","","Branch Street","29-510-0093","AQS"
"06/04/2010","42","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"06/05/2010","25","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"06/06/2010","14","","Branch Street","29-510-0093","AQS"
"06/07/2010","49","","Branch Street","29-510-0093","AQS"
"06/08/2010","55","","Branch Street","29-510-0093","AQS"
"06/09/2010","25","","Branch Street","29-510-0093","AQS"
"06/10/2010","49","","Branch Street","29-510-0093","AQS"
"06/11/2010","39","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"06/12/2010","27","","Branch Street","29-510-0093","AQS"
"06/13/2010","19","","IEPA-RAPS TRAILER","17-163-0010","AQS"
"06/14/2010","16","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"06/15/2010","24","","Branch Street","29-510-0093","AQS"
"06/16/2010","28","","Branch Street","29-510-0093","AQS"
"06/17/2010","22","","Branch Street","29-510-0093","AQS"
"06/18/2010","36","","Branch Street","29-510-0093","AQS"
"06/19/2010","33","","AIR PRODUCTS","17-119-0010","AQS"
"06/20/2010","19","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"06/21/2010","37","","Branch Street","29-510-0093","AQS"
"06/22/2010","36","","Branch Street","29-510-0093","AQS"
"06/23/2010","49","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"06/24/2010","57","","Branch Street","29-510-0093","AQS"
"06/25/2010","39","","Branch Street","29-510-0093","AQS"
"06/26/2010","34","","Branch Street","29-510-0093","AQS"
"06/27/2010","37","","Branch Street","29-510-0093","AQS"
"06/28/2010","30","","Branch Street","29-510-0093","AQS"
"06/29/2010","43","","Branch Street","29-510-0093","AQS"
"06/30/2010","43","","Branch Street","29-510-0093","AQS"
"07/01/2010","56","","AIR PRODUCTS","17-119-0010","AQS"
"07/02/2010","41","","Branch Street","29-510-0093","AQS"
"07/03/2010","42","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"07/04/2010","30","","Branch Street","29-510-0093","AQS"
"07/05/2010","25","","Branch Street","29-510-0093","AQS"
"07/06/2010","29","","Branch Street","29-510-0093","AQS"
"07/07/2010","49","","AIR PRODUCTS","17-119-0010","AQS"
"07/08/2010","27","","Branch Street","29-510-0093","AQS"
"07/09/2010","21","","Branch Street","29-510-0093","AQS"
"07/10/2010","20","","Branch Street","29-510-0093","AQS"
"07/11/2010","18","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"07/12/2010","28","","Branch Street","29-510-0093","AQS"
"07/13/2010","48","","AIR PRODUCTS","17-119-0010","AQS"
"07/14/2010","30","","Branch Street","29-510-0093","AQS"
"07/15/2010","21","","Branch Street","29-510-0093","AQS"
"07/16/2010","59","","Branch Street","29-510-0093","AQS"
"07/17/2010","17","","Branch Street","29-510-0093","AQS"
"07/18/2010","17","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"07/19/2010","33","","Blair Street","29-510-0085","AQS"
"07/20/2010","14","","Branch Street","29-510-0093","AQS"
"07/21/2010","22","","Branch Street","29-510-0093","AQS"
"07/22/2010","31","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"07/23/2010","45","","FORMERLY 29-510-0084 HALL ST & CARRIE","29-510-0088","AQS"
"07/24/2010","36","","Branch Street","29-510-0093","AQS"
"07/25/2010","19","","SLCI PM25 SITE LOCATED AT 2ND & MOUND STREET.","29-510-0087","AQS"
"07/26/2010","29","","Branch Street","29-510-0093","AQS"
"07/27/2010","32","","Branch Street","29-510-0093","AQS"
"07/28/2010","31","","Branch Street","29-510-0093","AQS"
"07/29/2010","42","","Branch Street","29-510-0093","AQS"
"07/30/2010","28","","Branch Street","29-510-0093","AQS"
"07/31/2010","24","","IEPA-RAPS TRAILER","17-163-0010","AQS"
"08/01/2010","28","","Branch Street","29-510-0093","AQS"
"08/02/2010","41","","Branch Street","29-510-0093","AQS"
