"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"07/06/2023","23","","Dallas Hinton","48-113-0069","AirNow"
"07/07/2023","22","","Dallas Hinton","48-113-0069","AirNow"
"07/08/2023","21","","Dallas Hinton","48-113-0069","AirNow"
"07/09/2023","8","","Dallas Hinton","48-113-0069","AirNow"
"07/10/2023","26","","Dallas Hinton","48-113-0069","AirNow"
"07/11/2023","25","","Dallas Hinton","48-113-0069","AirNow"
"07/12/2023","11","","Dallas Hinton","48-113-0069","AirNow"
"07/13/2023","24","","Dallas Hinton","48-113-0069","AirNow"
"07/14/2023","56","","Dallas Hinton","48-113-0069","AirNow"
"07/15/2023","44","","Dallas Hinton","48-113-0069","AirNow"
"07/16/2023","24","","Dallas Hinton","48-113-0069","AirNow"
"07/17/2023","54","","Dallas Hinton","48-113-0069","AirNow"
"07/18/2023","53","","Dallas Hinton","48-113-0069","AirNow"
"07/19/2023","58","","Dallas Hinton","48-113-0069","AirNow"
"07/20/2023","55","","Dallas Hinton","48-113-0069","AirNow"
"07/23/2023","21","","Dallas Hinton","48-113-0069","AirNow"
"07/24/2023","35","","Dallas Hinton","48-113-0069","AirNow"
"07/25/2023","43","","Dallas Hinton","48-113-0069","AirNow"
"07/26/2023","53","","Dallas Hinton","48-113-0069","AirNow"
"07/27/2023","59","","Dallas Hinton","48-113-0069","AirNow"
"07/28/2023","55","","Dallas Hinton","48-113-0069","AirNow"
"07/29/2023","54","","Dallas Hinton","48-113-0069","AirNow"
"07/30/2023","47","","Dallas Hinton","48-113-0069","AirNow"
"07/31/2023","49","","Dallas Hinton","48-113-0069","AirNow"
"08/01/2023","44","","Dallas Hinton","48-113-0069","AirNow"
"08/02/2023","38","","Dallas Hinton","48-113-0069","AirNow"
"08/03/2023","31","","Dallas Hinton","48-113-0069","AirNow"
"08/04/2023","30","","Dallas Hinton","48-113-0069","AirNow"
"08/05/2023","34","","Dallas Hinton","48-113-0069","AirNow"
"08/06/2023","25","","Dallas Hinton","48-113-0069","AirNow"
"08/07/2023","36","","Dallas Hinton","48-113-0069","AirNow"
"08/08/2023","44","","Dallas Hinton","48-113-0069","AirNow"
"08/09/2023","49","","Dallas Hinton","48-113-0069","AirNow"
