"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/10/2011","6","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/16/2011","6","","GLEN BURNIE","24-003-1003","AQS"
"03/18/2011","23","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/22/2011","15","","GLEN BURNIE","24-003-1003","AQS"
"03/28/2011","9","","GLEN BURNIE","24-003-1003","AQS"
"04/03/2011","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/09/2011","7","","GLEN BURNIE","24-003-1003","AQS"
"04/15/2011","12","","GLEN BURNIE","24-003-1003","AQS"
"04/21/2011","12","","GLEN BURNIE","24-003-1003","AQS"
"04/27/2011","11","","GLEN BURNIE","24-003-1003","AQS"
"04/30/2011","8","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/03/2011","36","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/09/2011","18","","GLEN BURNIE","24-003-1003","AQS"
"05/15/2011","14","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/17/2011","12","","GLEN BURNIE","24-003-1003","AQS"
"05/21/2011","13","","GLEN BURNIE","24-003-1003","AQS"
"05/27/2011","23","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/02/2011","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/08/2011","34","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/14/2011","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/20/2011","14","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/22/2011","15","","GLEN BURNIE","24-003-1003","AQS"
"06/26/2011","13","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"07/02/2011","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"07/08/2011","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"07/14/2011","10","","GLEN BURNIE","24-003-1003","AQS"
"07/20/2011","21","","GLEN BURNIE","24-003-1003","AQS"
"07/26/2011","15","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/01/2011","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/07/2011","16","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/13/2011","22","","GLEN BURNIE","24-003-1003","AQS"
"08/19/2011","19","","GLEN BURNIE","24-003-1003","AQS"
"08/31/2011","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/06/2011","2","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/08/2011","6","","GLEN BURNIE","24-003-1003","AQS"
"09/12/2011","18","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/18/2011","9","","GLEN BURNIE","24-003-1003","AQS"
"09/24/2011","12","","GLEN BURNIE","24-003-1003","AQS"
"09/27/2011","10","","GLEN BURNIE","24-003-1003","AQS"
"09/30/2011","16","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/06/2011","13","","GLEN BURNIE","24-003-1003","AQS"
"10/12/2011","13","","GLEN BURNIE","24-003-1003","AQS"
"10/18/2011","17","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/21/2011","6","","GLEN BURNIE","24-003-1003","AQS"
"10/24/2011","20","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/30/2011","8","","GLEN BURNIE","24-003-1003","AQS"
"11/05/2011","8","","GLEN BURNIE","24-003-1003","AQS"
"11/11/2011","9","","GLEN BURNIE","24-003-1003","AQS"
"11/17/2011","6","","GLEN BURNIE","24-003-1003","AQS"
"11/23/2011","7","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"12/01/2011","8","","GLEN BURNIE","24-003-1003","AQS"
